,town_code,agas_code,town,date,year,style_code,under_60,over_60,daily_cases,daily_recoveries,daily_hospitalized,daily_deaths,daily_diagnostic_tests,daily_vaccination_first_dose,daily_vaccination_second_dose,daily_vaccination_third_dose,latitude,longitude,week_of_year
1122087,7900,115,פתח תקווה,2022-01-23,2022,130,13219.0,2699.0,198,134,1,0,870,0,27,2,32.084041,34.887762,3
1122314,8700,26,רעננה,2022-01-23,2022,150,8164.0,1523.0,80,73,1,0,534,0,16,6,32.1923797,34.8745337,3
1122324,8800,9999,שפרעם,2022-01-23,2022,260,38152.0,5390.0,312,420,5,0,1160,2,18,9,32.8035805,35.1732997,3
1122325,8900,9999,טמרה,2022-01-23,2022,260,32317.0,3518.0,479,536,2,0,1658,6,6,9,32.8552512,35.1859141,3
1122371,9000,645,באר שבע,2022-01-23,2022,130,17215.0,2179.0,181,195,1,0,993,4,24,3,31.2521018,34.7867691,3
1122428,9700,13,הוד השרון,2022-01-23,2022,150,11502.0,1824.0,105,82,1,0,645,2,28,1,32.149961,34.8838788,3
1122445,28,9999,מזכרת בתיה,2022-01-24,2022,170,13544.0,2183.0,161,192,1,0,1026,2,54,5,31.850638,34.840016,4
1122542,246,7,נתיבות,2022-01-24,2022,160,12313.0,791.0,109,156,2,0,381,4,3,1,31.423132,34.5946466,4
1122554,473,9999,אבו סנאן,2022-01-24,2022,270,12999.0,1686.0,157,151,2,0,703,0,3,3,32.95803,35.171969,4
1122563,490,9999,דייר אל-אסד,2022-01-24,2022,270,11892.0,1185.0,99,66,2,0,351,2,8,1,32.93445,35.268394,4
1122565,494,9999,דאלית אל-כרמל,2022-01-24,2022,270,15719.0,2471.0,319,248,3,0,782,1,5,4,32.6934814,35.0470183,4
1122567,498,9999,טורעאן,2022-01-24,2022,270,13385.0,1423.0,177,182,2,0,793,2,2,1,32.776688,35.3746247,4
1122568,499,9999,יפיע,2022-01-24,2022,270,17587.0,2116.0,253,245,1,0,856,0,3,4,32.695002,35.28201,4
1122569,502,9999,ירכא,2022-01-24,2022,270,15987.0,1771.0,183,180,2,1,694,0,6,2,32.953492,35.21199,4
1122574,509,9999,כפר כנא,2022-01-24,2022,260,21913.0,2195.0,227,292,2,0,807,1,5,4,32.750474,35.3400398,4
1122590,531,9999,עראבה,2022-01-24,2022,260,24878.0,2238.0,471,249,2,0,1750,9,2,6,32.8530087,35.3361947,4
1122597,541,9999,ג'סר א-זרקא,2022-01-24,2022,270,14594.0,908.0,171,106,1,0,950,1,2,24,32.536262,34.911569,4
1122598,542,9999,ריינה,2022-01-24,2022,270,17281.0,2115.0,229,206,4,0,903,1,0,2,32.722061,35.3155447,4
1122614,654,9999,כפר קרע,2022-01-24,2022,260,17916.0,2101.0,294,189,2,1,1248,3,13,12,32.505255,35.048811,4
1122700,1161,3,רהט,2022-01-24,2022,250,10479.0,384.0,101,48,2,0,316,1,1,3,31.3951375,34.7533591,4
1122725,1200,34,מודיעין-מכבים-רעות,2022-01-24,2022,150,8325.0,713.0,116,93,15,0,444,1,5,10,31.888235,35.02302299999999,4
1122812,2530,9999,באר יעקב,2022-01-24,2022,160,27854.0,3471.0,329,294,3,0,1732,4,14,8,31.943507,34.83904,4
1122881,2640,2,ראש העין,2022-01-24,2022,150,8941.0,1346.0,93,113,1,0,610,0,1,0,32.095838,34.952177,4
1122887,2640,8,ראש העין,2022-01-24,2022,150,23168.0,2247.0,270,224,0,0,1799,2,12,3,32.095838,34.952177,4
1122911,2660,9,יבנה,2022-01-24,2022,150,22288.0,1508.0,180,172,0,0,1228,1,16,2,31.87535339999999,34.7350096,4
1122913,2710,9999,אום אל-פחם,2022-01-24,2022,250,53922.0,4743.0,630,353,5,0,2620,8,10,26,32.517127,35.148529,4
1122914,2720,9999,טירה,2022-01-24,2022,260,24496.0,3308.0,422,283,1,0,1753,5,7,22,,,4
1122915,2730,9999,טייבה,2022-01-24,2022,260,41552.0,4469.0,584,399,3,0,2548,4,6,12,32.2668407,35.0096545,4
1123051,3000,2112,ירושלים,2022-01-24,2022,120,42156.0,4129.0,396,358,2,0,1355,9,7,9,31.768319,35.21371,4
1123056,3000,2312,ירושלים,2022-01-24,2022,120,28839.0,2463.0,245,263,2,0,938,1,4,2,31.768319,35.21371,4
1123066,3000,2711,ירושלים,2022-01-24,2022,120,25942.0,1433.0,219,163,3,1,981,1,10,1,31.768319,35.21371,4
1123330,6000,9999,באקה אל-גרביה,2022-01-24,2022,260,28496.0,2902.0,340,339,1,0,1451,1,1,2,32.419305,35.035289,4
1123534,6800,21,קריית אתא,2022-01-24,2022,150,5129.0,1608.0,72,44,2,0,364,1,10,1,32.809144,35.119773,4
1123573,7000,23,לוד,2022-01-24,2022,150,12829.0,959.0,66,63,1,0,478,0,0,1,31.951014,34.888075,4
1123586,7100,111,אשקלון,2022-01-24,2022,140,13255.0,1860.0,142,132,1,0,766,0,9,2,31.6687885,34.5742523,4
1123605,7100,313,אשקלון,2022-01-24,2022,140,10885.0,1949.0,119,96,2,0,608,1,1,3,31.6687885,34.5742523,4
1123623,7300,12,נצרת,2022-01-24,2022,250,5688.0,778.0,105,89,1,0,461,0,0,2,32.699635,35.303546,4
1123639,7300,9999,נצרת,2022-01-24,2022,250,3977.0,659.0,170,144,1,0,681,0,4,4,32.699635,35.303546,4
1123642,7400,114,נתניה,2022-01-24,2022,130,7941.0,1257.0,92,62,1,0,367,0,2,3,32.321458,34.853196,4
1123643,7400,115,נתניה,2022-01-24,2022,130,21738.0,2123.0,236,227,0,0,1142,3,18,4,32.321458,34.853196,4
1123670,7400,351,נתניה,2022-01-24,2022,130,5064.0,1402.0,68,65,1,0,248,1,0,2,32.321458,34.853196,4
1123688,7500,9999,סח'נין,2022-01-24,2022,260,30194.0,2994.0,583,399,2,0,2090,3,11,9,32.8621403,35.2996234,4
1123728,7900,115,פתח תקווה,2022-01-24,2022,130,13219.0,2699.0,142,161,2,0,836,1,18,4,32.084041,34.887762,4
1123803,8300,125,ראשון לציון,2022-01-24,2022,130,4804.0,1645.0,67,58,2,0,312,0,0,2,31.95908129999999,34.8020886,4
1123804,8300,126,ראשון לציון,2022-01-24,2022,130,7564.0,1667.0,97,99,2,0,493,0,11,2,31.95908129999999,34.8020886,4
1123806,8300,212,ראשון לציון,2022-01-24,2022,130,9667.0,1392.0,87,86,1,0,518,2,1,0,31.95908129999999,34.8020886,4
1123835,8300,523,ראשון לציון,2022-01-24,2022,130,3391.0,1080.0,50,58,15,0,235,0,5,3,31.95908129999999,34.8020886,4
1123965,8800,9999,שפרעם,2022-01-24,2022,260,38152.0,5390.0,482,535,3,1,1545,5,11,12,32.8035805,35.1732997,4
1123966,8900,9999,טמרה,2022-01-24,2022,260,32317.0,3518.0,510,469,2,1,1552,3,5,3,32.8552512,35.1859141,4
1124012,9000,645,באר שבע,2022-01-24,2022,130,17215.0,2179.0,217,139,1,0,1163,1,8,3,31.2521018,34.7867691,4
1124024,9100,42,נהרייה,2022-01-24,2022,150,5770.0,1482.0,65,74,2,0,449,0,4,5,33.0085361,35.0980514,4
1124198,481,9999,מגאר,2022-01-25,2022,260,21625.0,2373.0,322,211,2,0,1009,0,1,2,32.8872843,35.4091765,4
1124206,494,9999,דאלית אל-כרמל,2022-01-25,2022,270,15719.0,2471.0,171,210,3,0,504,2,5,1,32.6934814,35.0470183,4
1124219,516,9999,מג'ד אל-כרום,2022-01-25,2022,270,14281.0,1497.0,171,86,1,1,705,1,0,3,32.920132,35.25665,4
1124231,531,9999,עראבה,2022-01-25,2022,260,24878.0,2238.0,376,224,2,0,1380,1,3,5,32.8530087,35.3361947,4
1124238,541,9999,ג'סר א-זרקא,2022-01-25,2022,270,14594.0,908.0,164,63,3,0,890,2,2,8,32.536262,34.911569,4
1124360,1200,21,מודיעין-מכבים-רעות,2022-01-25,2022,150,10552.0,1309.0,102,96,1,0,578,2,23,1,31.888235,35.02302299999999,4
1124453,2530,9999,באר יעקב,2022-01-25,2022,160,27854.0,3471.0,286,226,2,0,1605,6,31,6,31.943507,34.83904,4
1124514,2630,26,קריית גת,2022-01-25,2022,150,10810.0,731.0,94,91,1,0,469,2,16,0,31.6104718,34.7722948,4
1124528,2640,8,ראש העין,2022-01-25,2022,150,23168.0,2247.0,234,198,0,0,1566,3,28,2,32.095838,34.952177,4
1124552,2660,9,יבנה,2022-01-25,2022,150,22288.0,1508.0,172,159,1,0,1177,2,15,2,31.87535339999999,34.7350096,4
1124554,2710,9999,אום אל-פחם,2022-01-25,2022,250,53922.0,4743.0,728,331,6,0,2673,1,3,5,32.517127,35.148529,4
1124555,2720,9999,טירה,2022-01-25,2022,260,24496.0,3308.0,257,192,4,1,977,2,6,5,,,4
1124556,2730,9999,טייבה,2022-01-25,2022,260,41552.0,4469.0,412,351,3,0,1684,1,1,4,32.2668407,35.0096545,4
1124692,3000,2112,ירושלים,2022-01-25,2022,120,42156.0,4129.0,330,188,1,0,971,11,10,11,31.768319,35.21371,4
1124697,3000,2312,ירושלים,2022-01-25,2022,120,28839.0,2463.0,294,161,3,0,1330,3,8,8,31.768319,35.21371,4
1124859,5000,113,תל אביב-יפו,2022-01-25,2022,130,10289.0,2514.0,85,59,1,0,552,0,13,0,32.04960790000001,34.7588317,4
1124971,6000,9999,באקה אל-גרביה,2022-01-25,2022,260,28496.0,2902.0,284,279,1,0,1301,0,3,2,32.419305,35.035289,4
1125179,6800,25,קריית אתא,2022-01-25,2022,150,7469.0,1761.0,76,80,2,0,459,0,5,1,32.809144,35.119773,4
1125188,6900,22,כפר סבא,2022-01-25,2022,140,10450.0,2478.0,116,81,1,0,649,1,25,6,32.178195,34.90761,4
1125229,7100,113,אשקלון,2022-01-25,2022,140,8582.0,1862.0,91,77,1,0,486,0,10,2,31.6687885,34.5742523,4
1125239,7100,213,אשקלון,2022-01-25,2022,140,6759.0,2152.0,99,64,1,0,333,1,3,1,31.6687885,34.5742523,4
1125246,7100,313,אשקלון,2022-01-25,2022,140,10885.0,1949.0,97,106,1,0,661,2,9,2,31.6687885,34.5742523,4
1125260,7200,8,נס ציונה,2022-01-25,2022,150,5141.0,1592.0,56,58,1,0,342,0,3,2,31.932111,34.801327,4
1125264,7300,12,נצרת,2022-01-25,2022,250,5688.0,778.0,91,54,1,0,353,0,4,1,32.699635,35.303546,4
1125271,7300,32,נצרת,2022-01-25,2022,250,7741.0,923.0,64,48,1,0,207,0,0,0,32.699635,35.303546,4
1125274,7300,35,נצרת,2022-01-25,2022,250,7002.0,1361.0,60,70,0,0,240,0,0,1,32.699635,35.303546,4
1125284,7400,115,נתניה,2022-01-25,2022,130,21738.0,2123.0,249,214,0,0,1161,2,46,7,32.321458,34.853196,4
1125329,7500,9999,סח'נין,2022-01-25,2022,260,30194.0,2994.0,446,276,1,0,1645,1,13,4,32.8621403,35.2996234,4
1125369,7900,115,פתח תקווה,2022-01-25,2022,130,13219.0,2699.0,140,150,1,0,860,1,15,5,32.084041,34.887762,4
1125370,7900,121,פתח תקווה,2022-01-25,2022,130,19126.0,1990.0,237,179,1,0,1295,2,57,10,32.084041,34.887762,4
1125453,8300,223,ראשון לציון,2022-01-25,2022,130,5253.0,1746.0,57,49,1,0,460,0,2,1,31.95908129999999,34.8020886,4
1125606,8800,9999,שפרעם,2022-01-25,2022,260,38152.0,5390.0,382,373,2,0,1415,2,9,4,32.8035805,35.1732997,4
1125607,8900,9999,טמרה,2022-01-25,2022,260,32317.0,3518.0,414,284,1,0,1245,2,5,7,32.8552512,35.1859141,4
1125653,9000,645,באר שבע,2022-01-25,2022,130,17215.0,2179.0,192,159,2,0,875,0,23,8,31.2521018,34.7867691,4
1125839,481,9999,מגאר,2022-01-26,2022,260,21625.0,2373.0,280,375,2,0,984,3,2,5,32.8872843,35.4091765,4
1125847,494,9999,דאלית אל-כרמל,2022-01-26,2022,270,15719.0,2471.0,190,170,2,0,476,0,1,2,32.6934814,35.0470183,4
1125982,1161,3,רהט,2022-01-26,2022,250,10479.0,384.0,102,58,1,0,268,1,0,2,31.3951375,34.7533591,4
1126094,2530,9999,באר יעקב,2022-01-26,2022,160,27854.0,3471.0,258,193,2,0,1189,3,37,1,31.943507,34.83904,4
1126163,2640,2,ראש העין,2022-01-26,2022,150,8941.0,1346.0,60,85,2,0,323,0,3,0,32.095838,34.952177,4
1126169,2640,8,ראש העין,2022-01-26,2022,150,23168.0,2247.0,201,212,0,0,1095,2,17,2,32.095838,34.952177,4
1126195,2710,9999,אום אל-פחם,2022-01-26,2022,250,53922.0,4743.0,611,483,6,0,2094,4,13,13,32.517127,35.148529,4
1126352,3000,9999,ירושלים,2022-01-26,2022,120,871.0,4129.0,387,432,2,1,1804,7,17,14,31.768319,35.21371,4
1126500,5000,113,תל אביב-יפו,2022-01-26,2022,130,10289.0,2514.0,79,73,1,0,395,2,11,0,32.04960790000001,34.7588317,4
1126612,6000,9999,באקה אל-גרביה,2022-01-26,2022,260,28496.0,2902.0,263,324,3,0,851,3,7,8,32.419305,35.035289,4
1126737,6500,41,חדרה,2022-01-26,2022,140,14017.0,2398.0,139,131,2,0,615,0,10,1,32.4340458,34.9196518,4
1126870,7100,113,אשקלון,2022-01-26,2022,140,8582.0,1862.0,71,66,1,0,356,1,1,0,31.6687885,34.5742523,4
1126887,7100,313,אשקלון,2022-01-26,2022,140,10885.0,1949.0,89,92,2,15,635,2,4,3,31.6687885,34.5742523,4
1126906,7300,13,נצרת,2022-01-26,2022,250,4940.0,738.0,44,91,1,0,176,0,4,2,32.699635,35.303546,4
1126921,7300,9999,נצרת,2022-01-26,2022,250,3425.0,778.0,110,155,1,0,400,0,1,2,32.699635,35.303546,4
1126925,7400,115,נתניה,2022-01-26,2022,130,21738.0,2123.0,221,195,0,0,955,1,23,3,32.321458,34.853196,4
1126953,7400,352,נתניה,2022-01-26,2022,130,9669.0,1641.0,56,58,1,0,223,0,2,1,32.321458,34.853196,4
1126970,7500,9999,סח'נין,2022-01-26,2022,260,30194.0,2994.0,375,586,3,0,1308,1,0,5,32.8621403,35.2996234,4
1127010,7900,115,פתח תקווה,2022-01-26,2022,130,13219.0,2699.0,153,133,1,0,691,2,14,3,32.084041,34.887762,4
1127248,8900,9999,טמרה,2022-01-26,2022,260,32317.0,3518.0,322,457,1,0,1161,2,4,4,32.8552512,35.1859141,4
1127294,9000,645,באר שבע,2022-01-26,2022,130,17215.0,2179.0,213,158,0,0,931,1,11,1,31.2521018,34.7867691,4
1127306,9100,42,נהרייה,2022-01-26,2022,150,5770.0,1482.0,80,53,1,0,410,2,5,1,33.0085361,35.0980514,4
1127351,9700,13,הוד השרון,2022-01-26,2022,150,11502.0,1824.0,112,94,2,0,486,3,8,2,32.149961,34.8838788,4
1127810,2640,8,ראש העין,2022-01-27,2022,150,23168.0,2247.0,231,203,2,0,909,2,43,5,32.095838,34.952177,4
1127836,2710,9999,אום אל-פחם,2022-01-27,2022,250,53922.0,4743.0,406,591,5,0,1646,1,4,0,32.517127,35.148529,4
1127838,2730,9999,טייבה,2022-01-27,2022,260,41552.0,4469.0,360,460,3,0,2065,1,0,2,32.2668407,35.0096545,4
1127974,3000,2112,ירושלים,2022-01-27,2022,120,42156.0,4129.0,73,318,2,0,174,0,0,1,31.768319,35.21371,4
1128253,6000,9999,באקה אל-גרביה,2022-01-27,2022,260,28496.0,2902.0,186,349,1,0,744,1,5,7,32.419305,35.035289,4
1128509,7100,111,אשקלון,2022-01-27,2022,140,13255.0,1860.0,114,135,1,0,455,4,9,2,31.6687885,34.5742523,4
1128511,7100,113,אשקלון,2022-01-27,2022,140,8582.0,1862.0,71,78,2,0,311,0,4,0,31.6687885,34.5742523,4
1128521,7100,213,אשקלון,2022-01-27,2022,140,6759.0,2152.0,45,74,1,0,254,1,5,4,31.6687885,34.5742523,4
1128546,7300,12,נצרת,2022-01-27,2022,250,5688.0,778.0,67,77,1,0,187,0,1,1,32.699635,35.303546,4
1128566,7400,115,נתניה,2022-01-27,2022,130,21738.0,2123.0,249,198,0,0,853,3,24,11,32.321458,34.853196,4
1128594,7400,352,נתניה,2022-01-27,2022,130,9669.0,1641.0,45,50,2,0,189,0,3,0,32.321458,34.853196,4
1128606,7400,531,נתניה,2022-01-27,2022,130,7320.0,2434.0,70,50,1,0,286,1,9,0,32.321458,34.853196,4
1128611,7500,9999,סח'נין,2022-01-27,2022,260,30194.0,2994.0,432,456,1,0,1300,4,11,11,32.8621403,35.2996234,4
1128632,7700,21,עפולה,2022-01-27,2022,150,8705.0,2262.0,78,83,2,0,385,1,5,4,32.610493,35.287922,4
1128878,8700,26,רעננה,2022-01-27,2022,150,8164.0,1523.0,55,64,1,0,300,1,11,4,32.1923797,34.8745337,4
1128888,8800,9999,שפרעם,2022-01-27,2022,260,38152.0,5390.0,378,372,2,0,1090,3,13,10,32.8035805,35.1732997,4
1128935,9000,645,באר שבע,2022-01-27,2022,130,17215.0,2179.0,170,172,1,0,687,7,28,4,31.2521018,34.7867691,4
1129118,473,9999,אבו סנאן,2022-01-28,2022,270,12999.0,1686.0,146,118,2,0,480,1,2,5,32.95803,35.171969,4
1129142,516,9999,מג'ד אל-כרום,2022-01-28,2022,270,14281.0,1497.0,91,92,3,0,385,0,1,1,32.920132,35.25665,4
1129161,541,9999,ג'סר א-זרקא,2022-01-28,2022,270,14594.0,908.0,54,47,2,1,199,14,10,9,32.536262,34.911569,4
1129162,542,9999,ריינה,2022-01-28,2022,270,17281.0,2115.0,115,88,1,0,392,2,3,4,32.722061,35.3155447,4
1129445,2640,2,ראש העין,2022-01-28,2022,150,8941.0,1346.0,55,60,1,0,244,1,2,0,32.095838,34.952177,4
1129451,2640,8,ראש העין,2022-01-28,2022,150,23168.0,2247.0,200,166,1,0,793,2,4,3,32.095838,34.952177,4
1129477,2710,9999,אום אל-פחם,2022-01-28,2022,250,53922.0,4743.0,315,224,4,0,1316,2,8,9,32.517127,35.148529,4
1129479,2730,9999,טייבה,2022-01-28,2022,260,41552.0,4469.0,267,241,2,1,820,1,4,9,32.2668407,35.0096545,4
1129894,6000,9999,באקה אל-גרביה,2022-01-28,2022,260,28496.0,2902.0,225,149,3,0,704,0,5,1,32.419305,35.035289,4
1130019,6500,41,חדרה,2022-01-28,2022,140,14017.0,2398.0,154,79,1,0,492,4,11,0,32.4340458,34.9196518,4
1130162,7100,213,אשקלון,2022-01-28,2022,140,6759.0,2152.0,55,66,1,0,200,0,2,2,31.6687885,34.5742523,4
1130207,7400,115,נתניה,2022-01-28,2022,130,21738.0,2123.0,169,153,0,0,703,6,34,3,32.321458,34.853196,4
1130252,7500,9999,סח'נין,2022-01-28,2022,260,30194.0,2994.0,354,173,3,0,1238,0,2,2,32.8621403,35.2996234,4
1130530,8900,9999,טמרה,2022-01-28,2022,260,32317.0,3518.0,221,192,4,0,588,3,0,2,32.8552512,35.1859141,4
1130762,481,9999,מגאר,2022-01-29,2022,260,21625.0,2373.0,252,416,1,1,685,0,0,1,32.8872843,35.4091765,4
1130770,494,9999,דאלית אל-כרמל,2022-01-29,2022,270,15719.0,2471.0,120,230,3,0,309,0,0,0,32.6934814,35.0470183,4
1130803,542,9999,ריינה,2022-01-29,2022,270,17281.0,2115.0,90,246,2,0,391,2,0,2,32.722061,35.3155447,4
1131017,2530,9999,באר יעקב,2022-01-29,2022,160,27854.0,3471.0,212,345,2,0,967,1,3,0,31.943507,34.83904,4
1131092,2640,8,ראש העין,2022-01-29,2022,150,23168.0,2247.0,207,311,1,0,777,1,11,3,32.095838,34.952177,4
1131118,2710,9999,אום אל-פחם,2022-01-29,2022,250,53922.0,4743.0,460,866,3,1,1581,4,6,9,32.517127,35.148529,4
1131120,2730,9999,טייבה,2022-01-29,2022,260,41552.0,4469.0,240,741,3,0,886,1,4,3,32.2668407,35.0096545,4
1131535,6000,9999,באקה אל-גרביה,2022-01-29,2022,260,28496.0,2902.0,139,436,1,0,536,0,4,5,32.419305,35.035289,4
1131810,7100,313,אשקלון,2022-01-29,2022,140,10885.0,1949.0,67,143,1,0,285,0,0,1,31.6687885,34.5742523,4
1131837,7300,34,נצרת,2022-01-29,2022,250,4987.0,659.0,34,96,2,0,111,0,0,0,32.699635,35.303546,4
1131844,7300,9999,נצרת,2022-01-29,2022,250,7002.0,938.0,82,188,1,0,218,0,5,0,32.699635,35.303546,4
1131848,7400,115,נתניה,2022-01-29,2022,130,21738.0,2123.0,176,317,1,0,626,0,0,0,32.321458,34.853196,4
1131933,7900,115,פתח תקווה,2022-01-29,2022,130,13219.0,2699.0,79,187,1,0,395,0,10,2,32.084041,34.887762,4
1132291,28,9999,מזכרת בתיה,2022-01-30,2022,170,13544.0,2183.0,208,185,1,0,886,0,12,6,31.850638,34.840016,4
1132403,481,9999,מגאר,2022-01-30,2022,260,21625.0,2373.0,246,324,1,0,1038,2,2,0,32.8872843,35.4091765,4
1132411,494,9999,דאלית אל-כרמל,2022-01-30,2022,270,15719.0,2471.0,139,188,2,0,378,0,2,2,32.6934814,35.0470183,4
1132444,542,9999,ריינה,2022-01-30,2022,270,17281.0,2115.0,90,195,1,0,345,0,1,1,32.722061,35.3155447,4
1132565,1200,21,מודיעין-מכבים-רעות,2022-01-30,2022,150,10552.0,1309.0,152,116,1,0,508,4,13,2,31.888235,35.02302299999999,4
1132571,1200,34,מודיעין-מכבים-רעות,2022-01-30,2022,150,8325.0,713.0,125,101,2,0,338,1,2,2,31.888235,35.02302299999999,4
1132719,2630,26,קריית גת,2022-01-30,2022,150,10810.0,731.0,89,92,2,0,332,0,3,2,31.6104718,34.7722948,4
1132733,2640,8,ראש העין,2022-01-30,2022,150,23168.0,2247.0,301,255,1,0,1218,1,18,2,32.095838,34.952177,4
1132759,2710,9999,אום אל-פחם,2022-01-30,2022,250,53922.0,4743.0,472,733,3,0,1510,2,7,4,32.517127,35.148529,4
1132761,2730,9999,טייבה,2022-01-30,2022,260,41552.0,4469.0,355,499,5,0,1037,4,4,4,32.2668407,35.0096545,4
1132896,3000,2111,ירושלים,2022-01-30,2022,120,43549.0,2064.0,137,129,2,0,338,4,22,14,31.768319,35.21371,4
1132897,3000,2112,ירושלים,2022-01-30,2022,120,42156.0,4129.0,241,379,2,0,721,2,20,10,31.768319,35.21371,4
1133176,6000,9999,באקה אל-גרביה,2022-01-30,2022,260,28496.0,2902.0,331,284,2,1,1218,1,0,3,32.419305,35.035289,4
1133393,6900,22,כפר סבא,2022-01-30,2022,140,10450.0,2478.0,117,123,1,0,426,3,18,1,32.178195,34.90761,4
1133414,7000,13,לוד,2022-01-30,2022,150,5807.0,1205.0,69,75,1,0,279,0,6,1,31.951014,34.888075,4
1133444,7100,213,אשקלון,2022-01-30,2022,140,6759.0,2152.0,70,101,1,0,270,2,4,4,31.6687885,34.5742523,4
1133451,7100,313,אשקלון,2022-01-30,2022,140,10885.0,1949.0,111,89,2,0,400,3,4,1,31.6687885,34.5742523,4
1133485,7300,9999,נצרת,2022-01-30,2022,250,2749.0,262.0,116,115,1,0,445,1,2,4,32.699635,35.303546,4
1133489,7400,115,נתניה,2022-01-30,2022,130,21738.0,2123.0,280,246,1,0,971,5,17,8,32.321458,34.853196,4
1133534,7500,9999,סח'נין,2022-01-30,2022,260,30194.0,2994.0,292,488,4,0,836,0,3,6,32.8621403,35.2996234,4
1133650,8300,126,ראשון לציון,2022-01-30,2022,130,7564.0,1667.0,98,88,2,0,342,0,8,5,31.95908129999999,34.8020886,4
1133811,8800,9999,שפרעם,2022-01-30,2022,260,38152.0,5390.0,275,350,2,0,755,1,3,7,32.8035805,35.1732997,4
1133812,8900,9999,טמרה,2022-01-30,2022,260,32317.0,3518.0,286,379,2,0,985,1,6,4,32.8552512,35.1859141,4
1133858,9000,645,באר שבע,2022-01-30,2022,130,17215.0,2179.0,208,213,1,0,762,6,24,7,31.2521018,34.7867691,4
1134041,473,9999,אבו סנאן,2022-01-31,2022,270,12999.0,1686.0,188,161,2,0,736,0,1,2,32.95803,35.171969,5
1134044,481,9999,מגאר,2022-01-31,2022,260,21625.0,2373.0,281,266,1,0,881,0,2,3,32.8872843,35.4091765,5
1134052,494,9999,דאלית אל-כרמל,2022-01-31,2022,270,15719.0,2471.0,216,201,2,0,452,0,4,2,32.6934814,35.0470183,5
1134055,499,9999,יפיע,2022-01-31,2022,270,17587.0,2116.0,132,163,2,1,388,1,4,2,32.695002,35.28201,5
1134077,531,9999,עראבה,2022-01-31,2022,260,24878.0,2238.0,213,356,2,0,988,0,6,5,32.8530087,35.3361947,5
1134085,542,9999,ריינה,2022-01-31,2022,270,17281.0,2115.0,139,138,1,0,440,0,2,0,32.722061,35.3155447,5
1134187,1161,3,רהט,2022-01-31,2022,250,10479.0,384.0,65,41,2,0,217,0,1,4,31.3951375,34.7533591,5
1134207,1200,22,מודיעין-מכבים-רעות,2022-01-31,2022,150,7022.0,932.0,59,66,1,0,250,0,3,5,31.888235,35.02302299999999,5
1134208,1200,23,מודיעין-מכבים-רעות,2022-01-31,2022,150,8789.0,1323.0,95,78,1,0,337,0,4,1,31.888235,35.02302299999999,5
1134299,2530,9999,באר יעקב,2022-01-31,2022,160,27854.0,3471.0,245,248,1,0,971,0,13,6,31.943507,34.83904,5
1134303,2550,4,גדרה,2022-01-31,2022,160,16119.0,1712.0,109,107,1,1,534,2,28,1,31.8120082,34.7774347,5
1134368,2640,2,ראש העין,2022-01-31,2022,150,8941.0,1346.0,56,68,1,0,274,1,3,0,32.095838,34.952177,5
1134374,2640,8,ראש העין,2022-01-31,2022,150,23168.0,2247.0,283,220,1,0,1081,1,12,4,32.095838,34.952177,5
1134400,2710,9999,אום אל-פחם,2022-01-31,2022,250,53922.0,4743.0,412,552,7,1,1338,0,10,7,32.517127,35.148529,5
1134402,2730,9999,טייבה,2022-01-31,2022,260,41552.0,4469.0,314,368,1,0,1479,6,5,4,32.2668407,35.0096545,5
1134538,3000,2112,ירושלים,2022-01-31,2022,120,42156.0,4129.0,257,200,2,1,859,2,12,7,31.768319,35.21371,5
1134817,6000,9999,באקה אל-גרביה,2022-01-31,2022,260,28496.0,2902.0,141,203,1,0,658,0,3,4,32.419305,35.035289,5
1134894,6300,12,גבעתיים,2022-01-31,2022,150,6597.0,1471.0,56,41,2,0,230,0,2,0,32.075318,34.8086113,5
1135073,7100,111,אשקלון,2022-01-31,2022,140,13255.0,1860.0,137,116,1,0,577,0,3,1,31.6687885,34.5742523,5
1135074,7100,112,אשקלון,2022-01-31,2022,140,7656.0,1273.0,94,95,2,0,361,0,8,1,31.6687885,34.5742523,5
1135085,7100,213,אשקלון,2022-01-31,2022,140,6759.0,2152.0,60,62,1,0,235,0,3,0,31.6687885,34.5742523,5
1135117,7300,32,נצרת,2022-01-31,2022,250,7741.0,923.0,49,50,1,0,162,0,0,1,32.699635,35.303546,5
1135122,7300,42,נצרת,2022-01-31,2022,250,4383.0,535.0,46,48,1,0,136,0,0,1,32.699635,35.303546,5
1135126,7300,9999,נצרת,2022-01-31,2022,250,4383.0,548.0,124,136,2,0,382,1,2,4,32.699635,35.303546,5
1135130,7400,115,נתניה,2022-01-31,2022,130,21738.0,2123.0,275,229,0,0,923,1,5,1,32.321458,34.853196,5
1135175,7500,9999,סח'נין,2022-01-31,2022,260,30194.0,2994.0,386,374,2,0,1015,0,5,2,32.8621403,35.2996234,5
1135215,7900,115,פתח תקווה,2022-01-31,2022,130,13219.0,2699.0,117,151,1,0,504,0,11,6,32.084041,34.887762,5
1135452,8800,9999,שפרעם,2022-01-31,2022,260,38152.0,5390.0,308,388,2,0,916,1,6,3,32.8035805,35.1732997,5
1135453,8900,9999,טמרה,2022-01-31,2022,260,32317.0,3518.0,249,251,3,0,782,0,4,9,32.8552512,35.1859141,5
1135682,473,9999,אבו סנאן,2022-02-01,2022,270,12999.0,1686.0,89,130,2,1,434,0,0,5,32.95803,35.171969,5
