style_code,town_code,town,agas_code,under_60,over_60,year
130,7900,פתח תקווה,434,1110,321,2020
130,7900,פתח תקווה,511,1859,277,2020
130,7900,פתח תקווה,512,2962,469,2020
130,7900,פתח תקווה,513,2763,685,2020
130,7900,פתח תקווה,514,515,251,2020
130,7900,פתח תקווה,515,1357,346,2020
130,7900,פתח תקווה,516,1015,287,2020
130,7900,פתח תקווה,521,5027,580,2020
130,7900,פתח תקווה,522,6223,630,2020
130,7900,פתח תקווה,523,8745,328,2020
130,7900,פתח תקווה,524,4140,1021,2020
130,8300,ראשון לציון,111,0,305,2020
130,8300,ראשון לציון,113,2467,629,2020
130,8300,ראשון לציון,114,3578,1208,2020
130,8300,ראשון לציון,115,3368,1254,2020
130,8300,ראשון לציון,116,3206,1069,2020
130,8300,ראשון לציון,117,2732,1528,2020
130,8300,ראשון לציון,121,2691,1318,2020
130,8300,ראשון לציון,122,2413,923,2020
130,8300,ראשון לציון,123,2167,734,2020
130,8300,ראשון לציון,124,1679,775,2020
130,8300,ראשון לציון,125,4708,1544,2020
130,8300,ראשון לציון,126,7498,1589,2020
130,8300,ראשון לציון,211,3401,1027,2020
130,8300,ראשון לציון,212,7108,1202,2020
130,8300,ראשון לציון,213,4159,1044,2020
130,8300,ראשון לציון,214,4129,1130,2020
130,8300,ראשון לציון,215,3737,1085,2020
130,8300,ראשון לציון,221,3823,1321,2020
130,8300,ראשון לציון,222,1946,874,2020
130,8300,ראשון לציון,223,4626,1602,2020
130,8300,ראשון לציון,224,1911,706,2020
130,8300,ראשון לציון,225,2414,915,2020
130,8300,ראשון לציון,311,10094,1480,2020
130,8300,ראשון לציון,312,2794,849,2020
130,8300,ראשון לציון,313,3793,1291,2020
130,8300,ראשון לציון,314,3037,1201,2020
130,8300,ראשון לציון,315,2269,1038,2020
130,8300,ראשון לציון,411,1535,331,2020
130,8300,ראשון לציון,412,3935,1499,2020
130,8300,ראשון לציון,413,3276,1303,2020
130,8300,ראשון לציון,421,2954,1177,2020
130,8300,ראשון לציון,422,2775,1006,2020
130,8300,ראשון לציון,423,2842,1107,2020
130,8300,ראשון לציון,424,2341,1127,2020
130,8300,ראשון לציון,425,2429,699,2020
130,8300,ראשון לציון,426,3374,1123,2020
130,8300,ראשון לציון,511,4121,952,2020
130,8300,ראשון לציון,512,2849,816,2020
130,8300,ראשון לציון,513,2098,702,2020
130,8300,ראשון לציון,514,2611,1183,2020
130,8300,ראשון לציון,515,1464,1089,2020
130,8300,ראשון לציון,516,4734,1277,2020
130,8300,ראשון לציון,521,3753,984,2020
130,8300,ראשון לציון,522,3760,956,2020
130,8300,ראשון לציון,523,3364,992,2020
130,8300,ראשון לציון,524,2276,815,2020
130,8300,ראשון לציון,531,3847,1093,2020
130,8300,ראשון לציון,532,1660,427,2020
130,8300,ראשון לציון,533,3623,922,2020
130,8300,ראשון לציון,534,5055,1163,2020
130,8300,ראשון לציון,611,2341,471,2020
130,8300,ראשון לציון,612,2451,618,2020
130,8300,ראשון לציון,614,4934,864,2020
130,8300,ראשון לציון,615,4071,1095,2020
130,8300,ראשון לציון,616,2891,979,2020
130,8300,ראשון לציון,617,4489,1126,2020
130,8300,ראשון לציון,623,1686,1038,2020
130,8300,ראשון לציון,624,4894,1587,2020
130,8300,ראשון לציון,625,1380,322,2020
130,9000,באר שבע,111,1711,494,2020
130,9000,באר שבע,112,1757,519,2020
130,9000,באר שבע,113,1398,363,2020
130,9000,באר שבע,121,2077,1163,2020
130,9000,באר שבע,122,742,283,2020
130,9000,באר שבע,123,975,229,2020
130,9000,באר שבע,131,1737,579,2020
130,9000,באר שבע,132,1788,754,2020
130,9000,באר שבע,133,768,279,2020
130,9000,באר שבע,211,2496,925,2020
130,9000,באר שבע,212,3775,810,2020
130,9000,באר שבע,213,3222,720,2020
130,9000,באר שבע,214,4152,1013,2020
130,9000,באר שבע,215,1163,516,2020
130,9000,באר שבע,216,2107,1133,2020
130,9000,באר שבע,221,2033,865,2020
130,9000,באר שבע,222,2308,731,2020
130,9000,באר שבע,223,1788,590,2020
130,9000,באר שבע,224,1655,436,2020
130,9000,באר שבע,225,2521,831,2020
130,9000,באר שבע,226,955,375,2020
130,9000,באר שבע,234,2378,622,2020
130,9000,באר שבע,311,2754,747,2020
130,9000,באר שבע,312,3689,1129,2020
130,9000,באר שבע,313,2466,669,2020
130,9000,באר שבע,314,1270,87,2020
130,9000,באר שבע,411,7367,544,2020
130,9000,באר שבע,412,1943,629,2020
130,9000,באר שבע,413,5132,1664,2020
130,9000,באר שבע,414,5428,1357,2020
130,9000,באר שבע,415,6677,1070,2020
130,9000,באר שבע,421,3786,1511,2020
130,9000,באר שבע,422,4521,1143,2020
130,9000,באר שבע,423,3625,1093,2020
130,9000,באר שבע,431,2709,658,2020
130,9000,באר שבע,432,2370,884,2020
130,9000,באר שבע,433,1229,373,2020
130,9000,באר שבע,434,2400,1174,2020
130,9000,באר שבע,511,1551,549,2020
130,9000,באר שבע,512,2690,755,2020
130,9000,באר שבע,513,2443,1047,2020
130,9000,באר שבע,521,1563,543,2020
130,9000,באר שבע,522,2320,644,2020
130,9000,באר שבע,523,2409,599,2020
130,9000,באר שבע,611,3392,1184,2020
130,9000,באר שבע,612,3883,861,2020
130,9000,באר שבע,613,4285,1051,2020
130,9000,באר שבע,614,1573,618,2020
130,9000,באר שבע,621,502,20,2020
130,9000,באר שבע,624,1248,580,2020
130,9000,באר שבע,631,2632,1617,2020
130,9000,באר שבע,632,2877,895,2020
130,9000,באר שבע,633,2515,481,2020
130,9000,באר שבע,634,340,200,2020
130,9000,באר שבע,641,2135,647,2020
130,9000,באר שבע,642,4073,921,2020
130,9000,באר שבע,643,4037,1003,2020
130,9000,באר שבע,644,777,366,2020
130,9000,באר שבע,645,16997,1926,2020
140,2610,בית שמש,12,11982,36,2020
140,2610,בית שמש,13,4686,648,2020
140,2610,בית שמש,14,4427,988,2020
140,2610,בית שמש,15,2955,586,2020
140,2610,בית שמש,16,3866,743,2020
140,2610,בית שמש,17,99,0,2020
140,2610,בית שמש,21,2201,531,2020
140,2610,בית שמש,22,4242,646,2020
140,2610,בית שמש,23,951,175,2020
140,2610,בית שמש,24,3636,655,2020
140,2610,בית שמש,25,2883,422,2020
140,2610,בית שמש,26,8049,170,2020
140,2610,בית שמש,27,5621,74,2020
140,2610,בית שמש,31,6949,101,2020
140,2610,בית שמש,32,10930,85,2020
140,2610,בית שמש,33,7721,144,2020
140,2610,בית שמש,34,6917,314,2020
140,2610,בית שמש,35,5601,418,2020
140,2610,בית שמש,36,5499,389,2020
140,2610,בית שמש,37,7356,203,2020
140,2610,בית שמש,38,18391,234,2020
140,6200,בת ים,111,2548,1529,2020
140,6200,בת ים,112,2105,963,2020
140,6200,בת ים,113,2976,1546,2020
140,6200,בת ים,114,2207,1051,2020
140,6200,בת ים,115,2077,949,2020
140,6200,בת ים,212,2877,1284,2020
140,6200,בת ים,213,1974,864,2020
140,6200,בת ים,214,1896,973,2020
140,6200,בת ים,215,3003,1289,2020
140,6200,בת ים,217,2673,1465,2020
140,6200,בת ים,221,1793,737,2020
140,6200,בת ים,222,2859,1135,2020
140,6200,בת ים,223,1666,562,2020
140,6200,בת ים,224,1847,711,2020
140,6200,בת ים,225,1372,666,2020
140,6200,בת ים,226,1983,682,2020
140,6200,בת ים,227,1361,511,2020
140,6200,בת ים,228,1041,597,2020
140,6200,בת ים,311,2681,902,2020
140,6200,בת ים,312,1842,626,2020
140,6200,בת ים,313,2382,836,2020
140,6200,בת ים,314,2595,1065,2020
140,6200,בת ים,315,2674,941,2020
140,6200,בת ים,316,1649,685,2020
140,6200,בת ים,321,2199,846,2020
140,6200,בת ים,322,3771,1286,2020
140,6200,בת ים,411,2533,964,2020
140,6200,בת ים,412,3359,1054,2020
140,6200,בת ים,413,2914,1024,2020
140,6200,בת ים,421,3351,1213,2020
140,6200,בת ים,422,1521,541,2020
140,6200,בת ים,423,1767,727,2020
140,6200,בת ים,511,1808,963,2020
140,6200,בת ים,512,2237,832,2020
140,6200,בת ים,513,2156,662,2020
140,6200,בת ים,514,2357,811,2020
140,6200,בת ים,521,2792,956,2020
140,6200,בת ים,522,4017,1064,2020
140,6200,בת ים,523,2462,963,2020
140,6600,חולון,114,78,12,2020
140,6600,חולון,211,3012,1084,2020
140,6600,חולון,212,2763,1064,2020
140,6600,חולון,213,3321,1112,2020
140,6600,חולון,214,3264,1012,2020
140,6600,חולון,215,2017,423,2020
140,6600,חולון,216,2289,870,2020
140,6600,חולון,221,1195,455,2020
140,6600,חולון,222,1382,477,2020
140,6600,חולון,223,2250,611,2020
140,6600,חולון,224,1638,491,2020
140,6600,חולון,225,3512,1042,2020
140,6600,חולון,311,1923,548,2020
140,6600,חולון,312,1947,535,2020
140,6600,חולון,313,2577,985,2020
140,6600,חולון,314,2224,779,2020
140,6600,חולון,321,2969,995,2020
140,6600,חולון,322,2330,666,2020
140,6600,חולון,323,2801,1013,2020
140,6600,חולון,324,2495,993,2020
140,6600,חולון,331,1898,725,2020
140,6600,חולון,332,1363,561,2020
140,6600,חולון,333,1726,772,2020
140,6600,חולון,334,1217,874,2020
140,6600,חולון,335,3198,1113,2020
140,6600,חולון,411,4443,897,2020
140,6600,חולון,412,2350,821,2020
140,6600,חולון,413,4776,1237,2020
140,6600,חולון,414,5428,1252,2020
140,6600,חולון,415,4160,529,2020
140,6600,חולון,416,11748,1863,2020
140,6600,חולון,421,450,39,2020
140,6600,חולון,422,3685,719,2020
140,6600,חולון,423,2206,708,2020
140,6600,חולון,424,1656,483,2020
140,6600,חולון,425,2456,723,2020
140,6600,חולון,426,1980,714,2020
140,6600,חולון,427,3006,1072,2020
140,6600,חולון,512,3243,891,2020
140,6600,חולון,513,963,341,2020
140,6600,חולון,514,3084,939,2020
140,6600,חולון,521,3505,1001,2020
140,6600,חולון,522,2303,721,2020
140,6600,חולון,523,3291,964,2020
140,6600,חולון,611,3118,962,2020
140,6600,חולון,612,1730,729,2020
140,6600,חולון,613,1716,676,2020
140,6600,חולון,614,3590,1090,2020
140,6600,חולון,615,1962,620,2020
140,6600,חולון,621,4513,1051,2020
140,6600,חולון,622,3373,957,2020
140,6600,חולון,623,2965,896,2020
140,6600,חולון,624,2568,857,2020
140,6600,חולון,625,3606,905,2020
140,6600,חולון,626,3197,894,2020
140,6900,כפר סבא,11,2548,763,2020
140,6900,כפר סבא,12,3627,1142,2020
140,6900,כפר סבא,13,4654,597,2020
140,6900,כפר סבא,15,3596,823,2020
140,6900,כפר סבא,16,1331,365,2020
140,6900,כפר סבא,21,10149,1644,2020
140,6900,כפר סבא,22,10731,2336,2020
140,6900,כפר סבא,31,1909,818,2020
140,6900,כפר סבא,32,1690,852,2020
140,6900,כפר סבא,33,1804,785,2020
140,6900,כפר סבא,34,2651,1001,2020
140,6900,כפר סבא,35,1425,614,2020
140,6900,כפר סבא,36,2343,1112,2020
140,6900,כפר סבא,37,2232,998,2020
140,6900,כפר סבא,41,2513,1058,2020
140,6900,כפר סבא,42,1699,667,2020
140,6900,כפר סבא,43,1849,859,2020
140,6900,כפר סבא,44,3208,1689,2020
140,6900,כפר סבא,45,2140,576,2020
140,6900,כפר סבא,51,3132,1436,2020
140,6900,כפר סבא,52,2021,1058,2020
140,6900,כפר סבא,53,2176,1041,2020
140,6900,כפר סבא,54,2580,826,2020
140,6900,כפר סבא,55,2407,886,2020
140,6900,כפר סבא,56,2518,948,2020
140,7100,אשקלון,111,11964,1498,2020
140,7100,אשקלון,112,7529,1087,2020
140,7100,אשקלון,113,8165,1674,2020
140,7100,אשקלון,114,4028,1294,2020
140,7100,אשקלון,121,1477,956,2020
140,7100,אשקלון,122,3484,1248,2020
140,7100,אשקלון,123,4310,1143,2020
140,7100,אשקלון,124,3094,1005,2020
140,7100,אשקלון,125,4320,1040,2020
140,7100,אשקלון,126,3377,1095,2020
140,7100,אשקלון,127,612,256,2020
140,7100,אשקלון,211,3427,1038,2020
140,7100,אשקלון,212,5295,1300,2020
140,7100,אשקלון,213,6803,2056,2020
140,7100,אשקלון,214,2888,725,2020
140,7100,אשקלון,215,2820,817,2020
140,7100,אשקלון,221,2569,1247,2020
140,7100,אשקלון,222,226,278,2020
140,7100,אשקלון,223,1360,403,2020
140,7100,אשקלון,225,3219,858,2020
140,7100,אשקלון,226,4252,873,2020
140,7100,אשקלון,311,2371,1381,2020
140,7100,אשקלון,313,9020,1711,2020
140,7100,אשקלון,314,3265,1226,2020
140,7100,אשקלון,315,1321,558,2020
140,7100,אשקלון,316,2866,1002,2020
140,7100,אשקלון,321,4768,1363,2020
140,7100,אשקלון,322,2822,791,2020
140,7100,אשקלון,323,3733,1215,2020
140,7100,אשקלון,324,0,0,2020
140,8400,רחובות,112,2512,514,2020
140,8400,רחובות,113,414,90,2020
140,8400,רחובות,114,2807,975,2020
140,8400,רחובות,115,2833,1201,2020
140,8400,רחובות,116,2481,1270,2020
140,8400,רחובות,117,4471,1079,2020
140,8400,רחובות,121,3592,821,2020
140,8400,רחובות,122,3060,1015,2020
140,8400,רחובות,123,8126,989,2020
140,8400,רחובות,124,2913,880,2020
140,8400,רחובות,211,3395,675,2020
140,8400,רחובות,212,1978,450,2020
140,8400,רחובות,213,3754,833,2020
140,8400,רחובות,214,2691,584,2020
140,8400,רחובות,221,1205,313,2020
140,8400,רחובות,222,5650,1435,2020
140,8400,רחובות,231,2980,659,2020
140,8400,רחובות,232,4608,899,2020
140,8400,רחובות,311,2024,466,2020
140,8400,רחובות,312,6201,1025,2020
140,8400,רחובות,313,2538,733,2020
140,8400,רחובות,321,4617,1251,2020
140,8400,רחובות,322,3986,1095,2020
140,8400,רחובות,411,2453,1060,2020
140,8400,רחובות,412,1655,768,2020
140,8400,רחובות,413,3590,1462,2020
140,8400,רחובות,414,3072,1117,2020
140,8400,רחובות,421,2813,820,2020
140,8400,רחובות,422,792,368,2020
140,8400,רחובות,424,7096,501,2020
140,8400,רחובות,425,4471,887,2020
140,8400,רחובות,431,7211,1730,2020
140,8400,רחובות,432,4405,1000,2020
140,8400,רחובות,433,632,107,2020
140,8600,רמת גן,112,3877,961,2020
140,8600,רמת גן,113,2884,737,2020
140,8600,רמת גן,114,3721,1149,2020
140,8600,רמת גן,115,2449,684,2020
140,8600,רמת גן,116,3291,720,2020
140,8600,רמת גן,121,2921,784,2020
140,8600,רמת גן,122,1896,349,2020
140,8600,רמת גן,123,2585,581,2020
140,8600,רמת גן,124,590,170,2020
140,8600,רמת גן,125,2092,601,2020
140,8600,רמת גן,131,2093,447,2020
140,8600,רמת גן,132,2977,708,2020
140,8600,רמת גן,133,4435,1269,2020
140,8600,רמת גן,134,2985,920,2020
140,8600,רמת גן,135,1869,857,2020
140,8600,רמת גן,136,3457,985,2020
140,8600,רמת גן,137,1616,623,2020
140,8600,רמת גן,138,3395,967,2020
140,8600,רמת גן,211,2379,553,2020
140,8600,רמת גן,212,2907,704,2020
140,8600,רמת גן,213,2758,728,2020
140,8600,רמת גן,214,2093,479,2020
140,8600,רמת גן,215,4926,1443,2020
140,8600,רמת גן,216,4383,1167,2020
140,8600,רמת גן,221,3182,819,2020
140,8600,רמת גן,222,5327,1313,2020
140,8600,רמת גן,223,3607,962,2020
140,8600,רמת גן,224,3498,919,2020
140,8600,רמת גן,225,2449,932,2020
140,8600,רמת גן,311,2700,697,2020
140,8600,רמת גן,312,3181,1479,2020
140,8600,רמת גן,313,2895,971,2020
140,8600,רמת גן,314,1857,647,2020
140,8600,רמת גן,321,4134,1068,2020
140,8600,רמת גן,322,2593,549,2020
140,8600,רמת גן,323,870,0,2020
140,8600,רמת גן,324,4528,1305,2020
140,8600,רמת גן,325,4636,1137,2020
140,8600,רמת גן,412,5164,1354,2020
140,8600,רמת גן,414,3345,934,2020
140,8600,רמת גן,415,117,164,2020
140,8600,רמת גן,416,1875,1326,2020
140,8600,רמת גן,417,346,148,2020
140,8600,רמת גן,418,5661,1683,2020
150,1200,מודיעין-מכבים-רעות*,11,2520,522,2020
150,1200,מודיעין-מכבים-רעות*,12,3955,600,2020
150,1200,מודיעין-מכבים-רעות*,13,4240,524,2020
150,1200,מודיעין-מכבים-רעות*,14,309,120,2020
150,1200,מודיעין-מכבים-רעות*,15,5139,1037,2020
150,1200,מודיעין-מכבים-רעות*,16,2876,555,2020
150,1200,מודיעין-מכבים-רעות*,17,3171,1079,2020
150,1200,מודיעין-מכבים-רעות*,21,11023,1150,2020
150,1200,מודיעין-מכבים-רעות*,22,6427,780,2020
150,1200,מודיעין-מכבים-רעות*,23,8858,1099,2020
150,1200,מודיעין-מכבים-רעות*,24,10224,1026,2020
150,1200,מודיעין-מכבים-רעות*,31,4330,278,2020
150,1200,מודיעין-מכבים-רעות*,33,5535,360,2020
150,1200,מודיעין-מכבים-רעות*,34,8413,637,2020
150,1200,מודיעין-מכבים-רעות*,41,2011,835,2020
150,1200,מודיעין-מכבים-רעות*,42,1988,767,2020
150,1200,מודיעין-מכבים-רעות*,43,1498,771,2020
150,2600,אילת,12,702,235,2020
150,2600,אילת,14,3855,819,2020
150,2600,אילת,15,3324,751,2020
150,2600,אילת,21,3175,736,2020
150,2600,אילת,22,2694,447,2020
150,2600,אילת,23,4922,934,2020
150,2600,אילת,24,3119,656,2020
150,2600,אילת,25,1839,421,2020
150,2600,אילת,31,2892,730,2020
150,2600,אילת,32,1201,373,2020
150,2600,אילת,33,2968,504,2020
150,2600,אילת,34,1790,328,2020
150,2600,אילת,35,2480,362,2020
150,2600,אילת,36,9187,1073,2020
150,2630,קריית גת,11,0,92,2020
